ax,ay,az,ex,ey,ez,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
-0.010000,0.530000,-0.290000,0.000000,0.000000,0.000000,7.687500,3.312500,-69.000000,0.000000,0.000000,0.000000,-0.080078,0.927429,0.325928,-0.165161,76.000000,0.000000,3.000000,3.000000,3.000000,1589.451000,157214.000000
-0.010000,0.530000,-0.290000,0.000000,0.000000,0.000000,9.812500,5.062500,-67.437500,0.000000,0.000000,0.000000,-0.081970,0.925537,0.331055,-0.164551,76.000000,0.000000,3.000000,3.000000,3.000000,1589.461000,157215.000000
-0.340000,-0.030000,-0.100000,0.000000,0.000000,0.000000,4.562500,13.812500,-63.000000,0.000000,0.000000,0.000000,-0.083557,0.923889,0.335815,-0.163147,76.000000,0.000000,3.000000,3.000000,3.000000,1589.471000,157216.000000
-0.840000,-0.020000,-0.500000,0.000000,0.000000,0.000000,-0.187500,25.312500,-57.375000,0.000000,0.000000,0.000000,-0.085083,0.922607,0.340088,-0.160767,76.000000,0.000000,3.000000,3.000000,3.000000,1589.481000,157217.000000
-0.840000,-0.020000,-0.500000,0.000000,0.000000,0.000000,-2.125000,37.750000,-52.937500,0.000000,0.000000,0.000000,-0.086731,0.921631,0.343994,-0.157349,76.000000,0.000000,3.000000,3.000000,3.000000,1589.491000,157218.000000
-0.780000,-0.100000,-0.670000,0.000000,0.000000,0.000000,-0.125000,49.187500,-53.625000,0.000000,0.000000,0.000000,-0.088867,0.920715,0.347778,-0.153137,76.000000,0.000000,3.000000,3.000000,3.000000,1589.501000,157219.000000
-0.130000,0.140000,-0.420000,0.000000,0.000000,0.000000,-0.125000,49.187500,-53.625000,0.000000,0.000000,0.000000,-0.091309,0.919739,0.351868,-0.148193,76.000000,0.000000,3.000000,3.000000,3.000000,1589.511000,157220.000000
0.370000,0.010000,-0.270000,0.000000,0.000000,0.000000,0.937500,55.187500,-62.000000,0.000000,0.000000,0.000000,-0.093811,0.918518,0.356262,-0.143433,76.000000,0.000000,3.000000,3.000000,3.000000,1589.521000,157221.000000
0.450000,-0.480000,-0.320000,0.000000,0.000000,0.000000,-2.812500,46.000000,-62.375000,0.000000,0.000000,0.000000,-0.095703,0.917236,0.360779,-0.139282,76.000000,0.000000,3.000000,3.000000,3.000000,1589.531000,157222.000000
0.450000,-0.480000,-0.320000,0.000000,0.000000,0.000000,-5.187500,32.937500,-61.562500,0.000000,0.000000,0.000000,-0.097046,0.915771,0.365295,-0.136108,76.000000,0.000000,3.000000,3.000000,3.000000,1589.541000,157223.000000
0.000000,-0.780000,-0.210000,0.000000,0.000000,0.000000,-7.125000,20.875000,-59.062500,0.000000,0.000000,0.000000,-0.097839,0.914246,0.369812,-0.133728,76.000000,0.000000,3.000000,3.000000,3.000000,1589.551000,157224.000000
0.000000,-0.780000,-0.210000,0.000000,0.000000,0.000000,-10.687500,15.375000,-54.562500,0.000000,0.000000,0.000000,-0.098083,0.912781,0.374023,-0.131775,76.000000,0.000000,3.000000,3.000000,3.000000,1589.561000,157225.000000
-0.490000,-0.750000,-0.320000,0.000000,0.000000,0.000000,-14.625000,18.500000,-49.062500,0.000000,0.000000,0.000000,-0.098083,0.911560,0.377808,-0.129456,76.000000,0.000000,3.000000,3.000000,3.000000,1589.571000,157226.000000
-1.320000,-0.530000,-0.630000,0.000000,0.000000,0.000000,-17.875000,30.625000,-42.375000,0.000000,0.000000,0.000000,-0.098145,0.910645,0.380981,-0.126221,76.000000,0.000000,3.000000,3.000000,3.000000,1589.581000,157227.000000
-1.310000,-0.250000,-0.610000,0.000000,0.000000,0.000000,-20.125000,48.437500,-36.937500,0.000000,0.000000,0.000000,-0.098572,0.910156,0.383667,-0.121521,76.000000,0.000000,3.000000,3.000000,3.000000,1589.592000,157228.000000
-1.010000,0.170000,-0.450000,0.000000,0.000000,0.000000,-16.875000,65.875000,-34.875000,0.000000,0.000000,0.000000,-0.099731,0.909790,0.385925,-0.115601,76.000000,0.000000,3.000000,3.000000,3.000000,1589.602000,157229.000000
-0.660000,0.070000,0.000000,0.000000,0.000000,0.000000,-10.437500,79.437500,-35.000000,0.000000,0.000000,0.000000,-0.101868,0.909485,0.388062,-0.108887,76.000000,0.000000,3.000000,3.000000,3.000000,1589.612000,157230.000000
-0.590000,0.060000,0.110000,0.000000,0.000000,0.000000,-5.875000,87.875000,-33.937500,0.000000,0.000000,0.000000,-0.104614,0.909241,0.389954,-0.101624,76.000000,0.000000,3.000000,3.000000,3.000000,1589.622000,157231.000000
-0.440000,-0.090000,0.200000,0.000000,0.000000,0.000000,-3.875000,90.250000,-32.187500,0.000000,0.000000,0.000000,-0.107544,0.908936,0.391663,-0.094238,76.000000,0.000000,3.000000,3.000000,3.000000,1589.632000,157232.000000
-0.110000,-0.030000,0.650000,0.000000,0.000000,0.000000,-1.500000,87.375000,-29.750000,0.000000,0.000000,0.000000,-0.110535,0.908630,0.393127,-0.087219,76.000000,0.000000,3.000000,3.000000,3.000000,1589.642000,157233.000000
-0.150000,0.420000,0.650000,0.000000,0.000000,0.000000,4.812500,80.625000,-27.625000,0.000000,0.000000,0.000000,-0.113831,0.908264,0.394470,-0.080933,76.000000,0.000000,3.000000,3.000000,3.000000,1589.652000,157234.000000
0.000000,0.590000,0.840000,0.000000,0.000000,0.000000,14.562500,71.437500,-28.375000,0.000000,0.000000,0.000000,-0.117493,0.907593,0.395874,-0.075684,76.000000,0.000000,3.000000,3.000000,3.000000,1589.662000,157235.000000
0.060000,0.000000,0.980000,0.000000,0.000000,0.000000,22.687500,61.187500,-30.312500,0.000000,0.000000,0.000000,-0.121460,0.906738,0.397400,-0.071411,76.000000,0.000000,3.000000,3.000000,3.000000,1589.672000,157236.000000
0.200000,-1.070000,0.790000,0.000000,0.000000,0.000000,21.875000,49.937500,-32.812500,0.000000,0.000000,0.000000,-0.125061,0.905701,0.399292,-0.067993,76.000000,0.000000,3.000000,3.000000,3.000000,1589.682000,157237.000000
0.080000,-0.910000,0.640000,0.000000,0.000000,0.000000,15.500000,38.937500,-37.125000,0.000000,0.000000,0.000000,-0.127747,0.904541,0.401611,-0.065125,76.000000,0.000000,3.000000,3.000000,3.000000,1589.692000,157238.000000
-0.100000,-0.920000,0.570000,0.000000,0.000000,0.000000,8.937500,30.937500,-40.312500,0.000000,0.000000,0.000000,-0.129700,0.903198,0.404297,-0.062683,76.000000,0.000000,3.000000,3.000000,3.000000,1589.702000,157239.000000
-0.330000,-1.120000,0.530000,0.000000,0.000000,0.000000,1.250000,27.875000,-42.500000,0.000000,0.000000,0.000000,-0.130981,0.901855,0.407227,-0.060120,76.000000,0.000000,3.000000,3.000000,3.000000,1589.712000,157240.000000
-0.380000,-1.430000,0.450000,0.000000,0.000000,0.000000,-8.625000,29.937500,-41.187500,0.000000,0.000000,0.000000,-0.131531,0.900696,0.410095,-0.057068,76.000000,0.000000,3.000000,3.000000,3.000000,1589.722000,157241.000000
-0.550000,-1.140000,0.590000,0.000000,0.000000,0.000000,-8.625000,29.937500,-41.187500,0.000000,0.000000,0.000000,-0.132141,0.899536,0.412903,-0.054016,76.000000,0.000000,3.000000,3.000000,3.000000,1589.732000,157242.000000
-0.580000,-0.750000,0.730000,0.000000,0.000000,0.000000,-20.562500,40.937500,-33.937500,0.000000,0.000000,0.000000,-0.132141,0.898743,0.415161,-0.049805,76.000000,0.000000,3.000000,3.000000,3.000000,1589.742000,157243.000000
-0.400000,-0.110000,0.890000,0.000000,0.000000,0.000000,-11.375000,43.062500,-32.625000,0.000000,0.000000,0.000000,-0.132935,0.897888,0.417175,-0.045776,76.000000,0.000000,3.000000,3.000000,3.000000,1589.752000,157244.000000
-0.460000,-0.360000,0.800000,0.000000,0.000000,0.000000,2.125000,41.437500,-29.500000,0.000000,0.000000,0.000000,-0.134644,0.896973,0.418945,-0.042358,76.000000,0.000000,3.000000,3.000000,3.000000,1589.762000,157245.000000
-0.450000,-0.600000,0.670000,0.000000,0.000000,0.000000,2.125000,41.437500,-29.500000,0.000000,0.000000,0.000000,-0.136414,0.896057,0.420715,-0.039001,76.000000,0.000000,3.000000,3.000000,3.000000,1589.772000,157246.000000
-0.460000,-0.760000,0.560000,0.000000,0.000000,0.000000,10.375000,39.500000,-23.375000,0.000000,0.000000,0.000000,-0.138672,0.895203,0.421997,-0.036072,76.000000,0.000000,3.000000,3.000000,3.000000,1589.782000,157247.000000
-0.170000,-0.770000,0.600000,0.000000,0.000000,0.000000,11.562500,38.000000,-15.500000,0.000000,0.000000,0.000000,-0.140930,0.894653,0.422668,-0.033447,76.000000,0.000000,3.000000,3.000000,3.000000,1589.792000,157248.000000
-0.180000,-0.570000,0.610000,0.000000,0.000000,0.000000,10.812500,38.500000,-9.000000,0.000000,0.000000,0.000000,-0.143188,0.894287,0.422852,-0.030823,76.000000,0.000000,3.000000,3.000000,3.000000,1589.802000,157249.000000
-0.110000,-0.660000,0.650000,0.000000,0.000000,0.000000,13.312500,38.812500,-9.000000,0.000000,0.000000,0.000000,-0.145569,0.893921,0.423035,-0.028259,76.000000,0.000000,3.000000,3.000000,3.000000,1589.812000,157250.000000
-0.140000,-1.110000,0.580000,0.000000,0.000000,0.000000,18.500000,36.875000,-14.500000,0.000000,0.000000,0.000000,-0.148315,0.893250,0.423645,-0.025940,76.000000,0.000000,3.000000,3.000000,3.000000,1589.822000,157251.000000
-0.110000,-1.310000,0.550000,0.000000,0.000000,0.000000,17.312500,33.000000,-21.125000,0.000000,0.000000,0.000000,-0.150879,0.892334,0.424744,-0.023804,76.000000,0.000000,3.000000,3.000000,3.000000,1589.832000,157252.000000
-0.090000,-1.250000,0.530000,0.000000,0.000000,0.000000,8.812500,29.250000,-28.125000,0.000000,0.000000,0.000000,-0.152649,0.891235,0.426514,-0.021545,76.000000,0.000000,3.000000,3.000000,3.000000,1589.842000,157253.000000
-0.250000,-1.120000,0.630000,0.000000,0.000000,0.000000,-0.812500,24.937500,-36.000000,0.000000,0.000000,0.000000,-0.153564,0.890015,0.428894,-0.019165,76.000000,0.000000,3.000000,3.000000,3.000000,1589.852000,157254.000000
-0.470000,-1.230000,0.670000,0.000000,0.000000,0.000000,-9.000000,21.062500,-44.250000,0.000000,0.000000,0.000000,-0.153687,0.888550,0.431946,-0.016724,76.000000,0.000000,3.000000,3.000000,3.000000,1589.862000,157255.000000
-0.460000,-1.030000,0.500000,0.000000,0.000000,0.000000,-18.250000,17.625000,-50.562500,0.000000,0.000000,0.000000,-0.153076,0.886963,0.435547,-0.014038,76.000000,0.000000,3.000000,3.000000,3.000000,1589.873000,157256.000000
-0.280000,-0.990000,0.410000,0.000000,0.000000,0.000000,-28.437500,15.812500,-53.437500,0.000000,0.000000,0.000000,-0.151550,0.885376,0.439331,-0.011108,76.000000,0.000000,3.000000,3.000000,3.000000,1589.883000,157257.000000
-0.260000,-0.920000,0.410000,0.000000,0.000000,0.000000,-37.125000,14.062500,-52.750000,0.000000,0.000000,0.000000,-0.149353,0.883850,0.443176,-0.007996,76.000000,0.000000,3.000000,3.000000,3.000000,1589.893000,157258.000000
0.020000,-0.220000,0.490000,0.000000,0.000000,0.000000,-43.687500,11.812500,-51.375000,0.000000,0.000000,0.000000,-0.146545,0.882507,0.446838,-0.004822,76.000000,0.000000,3.000000,3.000000,3.000000,1589.903000,157259.000000
0.130000,-0.200000,0.660000,0.000000,0.000000,0.000000,-44.750000,10.312500,-51.187500,0.000000,0.000000,0.000000,-0.143616,0.881104,0.450562,-0.001770,76.000000,0.000000,3.000000,3.000000,3.000000,1589.913000,157260.000000
0.230000,-0.310000,0.830000,0.000000,0.000000,0.000000,-38.562500,7.687500,-52.437500,0.000000,0.000000,0.000000,-0.141052,0.879578,0.454346,0.000916,76.000000,0.000000,3.000000,3.000000,3.000000,1589.923000,157261.000000
0.410000,-0.280000,0.840000,0.000000,0.000000,0.000000,-31.187500,3.187500,-54.250000,0.000000,0.000000,0.000000,-0.138855,0.877869,0.458374,0.002991,76.000000,0.000000,3.000000,3.000000,3.000000,1589.933000,157262.000000
0.300000,-0.230000,0.970000,0.000000,0.000000,0.000000,-21.937500,-2.875000,-55.625000,0.000000,0.000000,0.000000,-0.137085,0.875916,0.462524,0.004272,76.000000,0.000000,3.000000,3.000000,3.000000,1589.943000,157263.000000
0.500000,-0.610000,1.150000,0.000000,0.000000,0.000000,-9.937500,-13.000000,-59.750000,0.000000,0.000000,0.000000,-0.135803,0.873718,0.467102,0.004395,76.000000,0.000000,3.000000,3.000000,3.000000,1589.953000,157264.000000
0.620000,-1.090000,1.220000,0.000000,0.000000,0.000000,-0.312500,-24.000000,-65.312500,0.000000,0.000000,0.000000,-0.134888,0.871155,0.472168,0.003418,76.000000,0.000000,3.000000,3.000000,3.000000,1589.963000,157265.000000
0.640000,-1.420000,1.230000,0.000000,0.000000,0.000000,2.375000,-35.000000,-67.250000,0.000000,0.000000,0.000000,-0.133606,0.868408,0.477478,0.001465,76.000000,0.000000,3.000000,3.000000,3.000000,1589.973000,157266.000000
0.870000,-1.110000,1.410000,0.000000,0.000000,0.000000,-1.812500,-46.187500,-66.062500,0.000000,0.000000,0.000000,-0.131592,0.865723,0.482849,-0.001099,76.000000,0.000000,3.000000,3.000000,3.000000,1589.983000,157267.000000
0.940000,-0.760000,1.640000,0.000000,0.000000,0.000000,-5.625000,-59.000000,-64.625000,0.000000,0.000000,0.000000,-0.128784,0.863159,0.488220,-0.004456,76.000000,0.000000,3.000000,3.000000,3.000000,1589.993000,157268.000000
1.370000,-0.460000,1.860000,0.000000,0.000000,0.000000,-1.187500,-72.687500,-66.562500,0.000000,0.000000,0.000000,-0.125732,0.860352,0.493835,-0.008972,76.000000,0.000000,3.000000,3.000000,3.000000,1590.003000,157269.000000
1.110000,-1.640000,2.380000,0.000000,0.000000,0.000000,9.312500,-84.750000,-67.875000,0.000000,0.000000,0.000000,-0.122925,0.857300,0.499695,-0.014832,76.000000,0.000000,3.000000,3.000000,3.000000,1590.013000,157270.000000
1.630000,-2.250000,2.550000,0.000000,0.000000,0.000000,15.875000,-96.375000,-67.812500,0.000000,0.000000,0.000000,-0.120056,0.854126,0.505554,-0.021729,76.000000,0.000000,3.000000,3.000000,3.000000,1590.023000,157271.000000
1.890000,-2.120000,2.360000,0.000000,0.000000,0.000000,12.937500,-100.750000,-64.937500,0.000000,0.000000,0.000000,-0.116821,0.851013,0.511169,-0.028931,76.000000,0.000000,3.000000,3.000000,3.000000,1590.033000,157272.000000
1.650000,-1.820000,2.550000,0.000000,0.000000,0.000000,11.062500,-107.875000,-64.062500,0.000000,0.000000,0.000000,-0.113098,0.847839,0.516785,-0.036499,76.000000,0.000000,3.000000,3.000000,3.000000,1590.043000,157273.000000
1.590000,-2.870000,2.680000,0.000000,0.000000,0.000000,14.312500,-118.000000,-66.875000,0.000000,0.000000,0.000000,-0.109192,0.844360,0.522644,-0.044983,76.000000,0.000000,3.000000,3.000000,3.000000,1590.053000,157274.000000
1.690000,-3.350000,2.850000,0.000000,0.000000,0.000000,17.062500,-129.000000,-68.687500,0.000000,0.000000,0.000000,-0.104980,0.840576,0.528625,-0.054260,76.000000,0.000000,3.000000,3.000000,3.000000,1590.063000,157275.000000
1.820000,-4.050000,3.030000,0.000000,0.000000,0.000000,13.062500,-138.375000,-69.500000,0.000000,0.000000,0.000000,-0.100037,0.836670,0.534668,-0.064087,76.000000,0.000000,3.000000,3.000000,3.000000,1590.073000,157276.000000
2.010000,-3.790000,3.170000,0.000000,0.000000,0.000000,9.437500,-145.437500,-67.000000,0.000000,0.000000,0.000000,-0.094482,0.832703,0.540588,-0.074219,76.000000,0.000000,3.000000,3.000000,3.000000,1590.083000,157277.000000
1.440000,-4.160000,3.390000,0.000000,0.000000,0.000000,12.937500,-149.750000,-59.375000,0.000000,0.000000,0.000000,-0.088928,0.828857,0.545776,-0.084839,76.000000,0.000000,3.000000,3.000000,3.000000,1590.094000,157278.000000
1.040000,-4.780000,3.680000,0.000000,0.000000,0.000000,24.750000,-150.312500,-48.875000,0.000000,0.000000,0.000000,-0.084045,0.825256,0.550110,-0.096130,76.000000,0.000000,3.000000,3.000000,3.000000,1590.104000,157279.000000
0.880000,-5.360000,4.000000,0.000000,0.000000,0.000000,35.437500,-145.375000,-36.875000,0.000000,0.000000,0.000000,-0.080078,0.822021,0.553406,-0.107666,76.000000,0.000000,3.000000,3.000000,3.000000,1590.114000,157280.000000
-0.140000,-6.100000,4.510000,0.000000,0.000000,0.000000,41.937500,-130.562500,-22.875000,0.000000,0.000000,0.000000,-0.077087,0.819458,0.555481,-0.118530,76.000000,0.000000,3.000000,3.000000,3.000000,1590.124000,157281.000000
-0.300000,-6.360000,4.480000,0.000000,0.000000,0.000000,42.375000,-106.875000,-9.125000,0.000000,0.000000,0.000000,-0.075073,0.817627,0.556335,-0.127808,76.000000,0.000000,3.000000,3.000000,3.000000,1590.134000,157282.000000
-0.280000,-6.350000,4.430000,0.000000,0.000000,0.000000,36.750000,-79.250000,2.687500,0.000000,0.000000,0.000000,-0.073853,0.816650,0.556213,-0.135071,76.000000,0.000000,3.000000,3.000000,3.000000,1590.144000,157283.000000
-0.370000,-5.950000,4.650000,0.000000,0.000000,0.000000,26.437500,-51.375000,11.750000,0.000000,0.000000,0.000000,-0.073120,0.816467,0.555420,-0.139893,76.000000,0.000000,3.000000,3.000000,3.000000,1590.154000,157284.000000
0.540000,-5.870000,3.490000,0.000000,0.000000,0.000000,14.562500,-22.562500,19.062500,0.000000,0.000000,0.000000,-0.072876,0.816956,0.554077,-0.142273,76.000000,0.000000,3.000000,3.000000,3.000000,1590.164000,157285.000000
0.450000,-4.310000,2.840000,0.000000,0.000000,0.000000,-2.937500,-2.562500,26.187500,0.000000,0.000000,0.000000,-0.070984,0.819397,0.550842,-0.141846,76.000000,0.000000,3.000000,3.000000,3.000000,1590.174000,157286.000000
0.700000,-3.860000,2.450000,0.000000,0.000000,0.000000,-14.812500,1.500000,23.500000,0.000000,0.000000,0.000000,-0.070984,0.819397,0.550842,-0.141846,76.000000,0.000000,3.000000,3.000000,3.000000,1590.184000,157287.000000
0.780000,-4.000000,1.960000,0.000000,0.000000,0.000000,-11.187500,-0.625000,20.625000,0.000000,0.000000,0.000000,-0.069946,0.820435,0.549561,-0.141479,76.000000,0.000000,3.000000,3.000000,3.000000,1590.194000,157288.000000
0.810000,-3.070000,1.200000,0.000000,0.000000,0.000000,-8.062500,-5.250000,20.812500,0.000000,0.000000,0.000000,-0.068848,0.821350,0.548218,-0.141602,76.000000,0.000000,3.000000,3.000000,3.000000,1590.204000,157289.000000
0.860000,-2.810000,1.090000,0.000000,0.000000,0.000000,-4.812500,-9.875000,18.937500,0.000000,0.000000,0.000000,-0.067871,0.822144,0.547058,-0.142151,76.000000,0.000000,3.000000,3.000000,3.000000,1590.214000,157290.000000
1.010000,-3.060000,0.860000,0.000000,0.000000,0.000000,-0.625000,-8.937500,19.187500,0.000000,0.000000,0.000000,-0.067139,0.822937,0.545776,-0.142822,76.000000,0.000000,3.000000,3.000000,3.000000,1590.224000,157291.000000
1.070000,-2.600000,0.450000,0.000000,0.000000,0.000000,-1.062500,-4.062500,23.625000,0.000000,0.000000,0.000000,-0.066589,0.823975,0.544128,-0.143250,76.000000,0.000000,3.000000,3.000000,3.000000,1590.234000,157292.000000
1.080000,-2.410000,0.370000,0.000000,0.000000,0.000000,-4.750000,-0.375000,27.187500,0.000000,0.000000,0.000000,-0.065002,0.826721,0.540344,-0.142700,76.000000,0.000000,3.000000,3.000000,3.000000,1590.245000,157293.000000
1.060000,-1.990000,0.330000,0.000000,0.000000,0.000000,-10.312500,2.500000,29.937500,0.000000,0.000000,0.000000,-0.065002,0.826721,0.540344,-0.142700,76.000000,0.000000,3.000000,3.000000,3.000000,1590.255000,157294.000000
1.100000,-1.580000,0.370000,0.000000,0.000000,0.000000,-14.375000,4.875000,32.500000,0.000000,0.000000,0.000000,-0.063782,0.828308,0.538208,-0.141846,76.000000,0.000000,3.000000,3.000000,3.000000,1590.265000,157295.000000
0.900000,-0.870000,0.280000,0.000000,0.000000,0.000000,-15.562500,7.250000,36.125000,0.000000,0.000000,0.000000,-0.061462,0.832031,0.533325,-0.139771,76.000000,0.000000,3.000000,3.000000,3.000000,1590.275000,157296.000000
0.900000,-0.590000,0.390000,0.000000,0.000000,0.000000,-15.187500,7.937500,37.937500,0.000000,0.000000,0.000000,-0.060486,0.833862,0.530762,-0.138916,76.000000,0.000000,3.000000,3.000000,3.000000,1590.285000,157297.000000
0.930000,-0.410000,0.530000,0.000000,0.000000,0.000000,-12.000000,7.562500,37.812500,0.000000,0.000000,0.000000,-0.059814,0.835693,0.528137,-0.138245,76.000000,0.000000,3.000000,3.000000,3.000000,1590.295000,157298.000000
0.920000,-0.350000,0.610000,0.000000,0.000000,0.000000,-7.812500,6.687500,37.375000,0.000000,0.000000,0.000000,-0.059814,0.835693,0.528137,-0.138245,76.000000,0.000000,3.000000,3.000000,3.000000,1590.305000,157299.000000
0.890000,-0.420000,0.770000,0.000000,0.000000,0.000000,-3.625000,5.187500,35.937500,0.000000,0.000000,0.000000,-0.059387,0.837341,0.525635,-0.137939,76.000000,0.000000,3.000000,3.000000,3.000000,1590.315000,157300.000000
0.800000,-0.560000,0.730000,0.000000,0.000000,0.000000,-0.687500,3.500000,33.875000,0.000000,0.000000,0.000000,-0.058899,0.840332,0.520935,-0.137756,76.000000,0.000000,3.000000,3.000000,3.000000,1590.326000,157301.000000
0.630000,-0.780000,0.590000,0.000000,0.000000,0.000000,0.312500,2.562500,31.125000,0.000000,0.000000,0.000000,-0.058655,0.841736,0.518738,-0.137756,76.000000,0.000000,3.000000,3.000000,3.000000,1590.336000,157302.000000
0.470000,-0.830000,0.470000,0.000000,0.000000,0.000000,-0.500000,1.625000,30.562500,0.000000,0.000000,0.000000,-0.058350,0.843079,0.516541,-0.137756,76.000000,0.000000,3.000000,3.000000,3.000000,1590.346000,157303.000000
0.580000,-0.730000,0.400000,0.000000,0.000000,0.000000,-0.500000,1.625000,30.562500,0.000000,0.000000,0.000000,-0.057983,0.844482,0.514221,-0.137817,76.000000,0.000000,3.000000,3.000000,3.000000,1590.356000,157304.000000
0.540000,-0.900000,0.320000,0.000000,0.000000,0.000000,-0.875000,0.750000,32.125000,0.000000,0.000000,0.000000,-0.057983,0.844482,0.514221,-0.137817,76.000000,0.000000,3.000000,3.000000,3.000000,1590.366000,157305.000000
0.490000,-1.010000,0.280000,0.000000,0.000000,0.000000,2.500000,-2.437500,36.750000,0.000000,0.000000,0.000000,-0.057190,0.847534,0.509094,-0.138550,76.000000,0.000000,3.000000,3.000000,3.000000,1590.376000,157306.000000
0.360000,-1.200000,0.260000,0.000000,0.000000,0.000000,5.500000,-2.937500,37.500000,0.000000,0.000000,0.000000,-0.057007,0.849121,0.506348,-0.139160,76.000000,0.000000,3.000000,3.000000,3.000000,1590.386000,157307.000000
0.400000,-1.100000,0.410000,0.000000,0.000000,0.000000,10.562500,-3.250000,39.875000,0.000000,0.000000,0.000000,-0.057129,0.850708,0.503357,-0.140015,76.000000,0.000000,3.000000,3.000000,3.000000,1590.396000,157308.000000
0.360000,-1.000000,0.510000,0.000000,0.000000,0.000000,10.562500,-3.250000,39.875000,0.000000,0.000000,0.000000,-0.057129,0.850708,0.503357,-0.140015,76.000000,0.000000,3.000000,3.000000,3.000000,1590.406000,157309.000000
0.370000,-1.160000,0.550000,0.000000,0.000000,0.000000,17.875000,-3.375000,41.625000,0.000000,0.000000,0.000000,-0.058899,0.854004,0.496826,-0.142761,76.000000,0.000000,3.000000,3.000000,3.000000,1590.416000,157310.000000
0.080000,-1.560000,0.950000,0.000000,0.000000,0.000000,28.125000,-2.687500,43.125000,0.000000,0.000000,0.000000,-0.060303,0.855652,0.493408,-0.144348,76.000000,0.000000,3.000000,3.000000,3.000000,1590.426000,157311.000000
0.120000,-1.920000,1.070000,0.000000,0.000000,0.000000,28.562500,1.062500,43.437500,0.000000,0.000000,0.000000,-0.061890,0.857300,0.489868,-0.145691,76.000000,0.000000,3.000000,3.000000,3.000000,1590.436000,157312.000000
0.220000,-2.090000,1.180000,0.000000,0.000000,0.000000,24.625000,5.875000,43.625000,0.000000,0.000000,0.000000,-0.063354,0.859070,0.486389,-0.146484,76.000000,0.000000,3.000000,3.000000,3.000000,1590.446000,157313.000000
0.080000,-1.960000,1.390000,0.000000,0.000000,0.000000,24.625000,5.875000,43.625000,0.000000,0.000000,0.000000,-0.064636,0.860840,0.482910,-0.146790,76.000000,0.000000,3.000000,3.000000,3.000000,1590.456000,157314.000000
0.370000,-1.850000,1.410000,0.000000,0.000000,0.000000,16.937500,11.125000,44.250000,0.000000,0.000000,0.000000,-0.065796,0.862671,0.479431,-0.146912,76.000000,0.000000,3.000000,3.000000,3.000000,1590.466000,157315.000000
0.460000,-1.450000,1.420000,0.000000,0.000000,0.000000,20.062500,7.812500,44.062500,0.000000,0.000000,0.000000,-0.067017,0.864441,0.475891,-0.147400,76.000000,0.000000,3.000000,3.000000,3.000000,1590.476000,157316.000000
0.320000,-1.170000,1.440000,0.000000,0.000000,0.000000,27.875000,2.437500,42.437500,0.000000,0.000000,0.000000,-0.068665,0.866028,0.472473,-0.148621,76.000000,0.000000,3.000000,3.000000,3.000000,1590.486000,157317.000000
0.270000,-1.800000,1.340000,0.000000,0.000000,0.000000,34.437500,-2.625000,39.437500,0.000000,0.000000,0.000000,-0.070557,0.867371,0.469116,-0.150391,76.000000,0.000000,3.000000,3.000000,3.000000,1590.496000,157318.000000
0.050000,-2.390000,1.390000,0.000000,0.000000,0.000000,33.937500,-4.937500,37.062500,0.000000,0.000000,0.000000,-0.072388,0.868530,0.466003,-0.152344,76.000000,0.000000,3.000000,3.000000,3.000000,1590.506000,157319.000000
-0.050000,-2.930000,1.460000,0.000000,0.000000,0.000000,25.125000,-1.562500,36.062500,0.000000,0.000000,0.000000,-0.073669,0.869812,0.463074,-0.153625,76.000000,0.000000,3.000000,3.000000,3.000000,1590.517000,157320.000000
-0.250000,-3.510000,1.420000,0.000000,0.000000,0.000000,10.125000,5.562500,35.875000,0.000000,0.000000,0.000000,-0.074219,0.871216,0.460266,-0.153870,76.000000,0.000000,3.000000,3.000000,3.000000,1590.527000,157321.000000
-0.120000,-2.840000,1.380000,0.000000,0.000000,0.000000,-3.250000,11.625000,35.187500,0.000000,0.000000,0.000000,-0.073975,0.872742,0.457642,-0.153076,76.000000,0.000000,3.000000,3.000000,3.000000,1590.537000,157322.000000
-0.120000,-2.840000,1.380000,0.000000,0.000000,0.000000,-9.187500,15.562500,32.000000,0.000000,0.000000,0.000000,-0.073486,0.874207,0.455261,-0.151794,76.000000,0.000000,3.000000,3.000000,3.000000,1590.547000,157323.000000
0.280000,-2.920000,1.450000,0.000000,0.000000,0.000000,-11.250000,15.875000,29.312500,0.000000,0.000000,0.000000,-0.072876,0.875610,0.453186,-0.150391,76.000000,0.000000,3.000000,3.000000,3.000000,1590.558000,157324.000000
0.310000,-2.740000,1.700000,0.000000,0.000000,0.000000,-13.875000,14.125000,29.187500,0.000000,0.000000,0.000000,-0.072021,0.877014,0.451111,-0.148987,76.000000,0.000000,3.000000,3.000000,3.000000,1590.568000,157325.000000
0.060000,-2.520000,1.850000,0.000000,0.000000,0.000000,-13.187500,11.437500,30.875000,0.000000,0.000000,0.000000,-0.071045,0.878418,0.448914,-0.147766,76.000000,0.000000,3.000000,3.000000,3.000000,1590.578000,157326.000000
0.100000,-2.480000,1.950000,0.000000,0.000000,0.000000,-8.812500,8.687500,33.437500,0.000000,0.000000,0.000000,-0.070312,0.879822,0.446472,-0.147034,76.000000,0.000000,3.000000,3.000000,3.000000,1590.588000,157327.000000
