ax,ay,az,ex,ey,ez,gx,gy,gz,qw,qx,qy,qz,mx,my,mz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
2.720000,2.080000,6.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319031,-0.574341,0.751221,0.063354,100.000000,0.000000,0.000000,0.000000,0.000000,882.558000,82746.000000
2.460000,2.010000,6.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.325134,-0.572937,0.749451,0.065674,100.000000,0.000000,0.000000,0.000000,0.000000,882.568000,82747.000000
2.260000,1.950000,6.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329895,-0.572021,0.747864,0.067810,100.000000,0.000000,0.000000,0.000000,0.000000,882.578000,82748.000000
2.060000,1.690000,6.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333496,-0.571838,0.746277,0.069763,100.000000,0.000000,0.000000,0.000000,0.000000,882.588000,82749.000000
1.960000,1.590000,6.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335632,-0.572388,0.744751,0.071472,100.000000,0.000000,0.000000,0.000000,0.000000,882.598000,82750.000000
2.080000,1.570000,5.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.336487,-0.573608,0.743225,0.073059,100.000000,0.000000,0.000000,0.000000,0.000000,882.608000,82751.000000
2.040000,1.520000,5.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.336365,-0.575317,0.741821,0.074585,100.000000,0.000000,0.000000,0.000000,0.000000,882.619000,82752.000000
2.020000,1.240000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335388,-0.577515,0.740417,0.075928,100.000000,0.000000,0.000000,0.000000,0.000000,882.629000,82753.000000
1.580000,1.110000,3.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333496,-0.580200,0.739014,0.077087,100.000000,0.000000,0.000000,0.000000,0.000000,882.639000,82754.000000
1.390000,0.820000,3.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330872,-0.583313,0.737671,0.078064,100.000000,0.000000,0.000000,0.000000,0.000000,882.649000,82755.000000
1.250000,0.270000,2.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.327820,-0.586670,0.736328,0.078735,100.000000,0.000000,0.000000,0.000000,0.000000,882.659000,82756.000000
1.040000,-0.240000,2.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324524,-0.590027,0.735046,0.079346,100.000000,0.000000,0.000000,0.000000,0.000000,882.669000,82757.000000
0.890000,-0.530000,0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320862,-0.593262,0.733948,0.080200,100.000000,0.000000,0.000000,0.000000,0.000000,882.679000,82758.000000
0.620000,-0.700000,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316956,-0.596436,0.732971,0.081116,100.000000,0.000000,0.000000,0.000000,0.000000,882.690000,82759.000000
0.370000,-0.800000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312805,-0.599426,0.732178,0.082214,100.000000,0.000000,0.000000,0.000000,0.000000,882.700000,82760.000000
-0.260000,-0.710000,-0.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308044,-0.605347,0.729004,0.084595,100.000000,0.000000,0.000000,0.000000,0.000000,882.710000,82761.000000
-0.430000,-0.630000,-0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.298889,-0.609863,0.728882,0.086182,100.000000,0.000000,0.000000,0.000000,0.000000,882.720000,82762.000000
-0.520000,-0.550000,-1.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294128,-0.611938,0.729065,0.086792,100.000000,0.000000,0.000000,0.000000,0.000000,882.730000,82763.000000
-0.470000,-0.600000,-1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289307,-0.613892,0.729187,0.087524,100.000000,0.000000,0.000000,0.000000,0.000000,882.740000,82764.000000
