ax,ay,az,ex,ey,ez,gx,gy,gz,qw,qx,qy,qz,mx,my,mz,BatteryPercent,SystemStatus,GyroStatus,AccelStatus,MagStatus,Timestamp,SequenceNum
4.290000,-10.930000,8.500000,0.000000,0.000000,0.000000,90.375000,41.687500,-67.750000,0.000000,0.000000,0.000000,0.179260,0.827026,0.529358,0.060425,77.000000,0.000000,3.000000,3.000000,3.000000,1492.197000,147538.000000
3.900000,-10.670000,8.650000,0.000000,0.000000,0.000000,105.125000,33.375000,-45.000000,0.000000,0.000000,0.000000,0.170593,0.826416,0.533569,0.057373,77.000000,0.000000,3.000000,3.000000,3.000000,1492.207000,147539.000000
3.540000,-9.740000,8.630000,0.000000,0.000000,0.000000,112.625000,27.125000,-24.750000,0.000000,0.000000,0.000000,0.161621,0.826721,0.536194,0.053833,77.000000,0.000000,3.000000,3.000000,3.000000,1492.217000,147540.000000
3.250000,-8.240000,8.370000,0.000000,0.000000,0.000000,113.687500,20.437500,-10.625000,0.000000,0.000000,0.000000,0.152832,0.827637,0.537720,0.049988,77.000000,0.000000,3.000000,3.000000,3.000000,1492.227000,147541.000000
3.250000,-8.240000,8.370000,0.000000,0.000000,0.000000,110.875000,10.250000,-8.125000,0.000000,0.000000,0.000000,0.144653,0.828674,0.538818,0.045532,77.000000,0.000000,3.000000,3.000000,3.000000,1492.237000,147542.000000
3.500000,-6.280000,7.630000,0.000000,0.000000,0.000000,104.375000,-2.250000,-15.375000,0.000000,0.000000,0.000000,0.137451,0.829224,0.540283,0.040466,77.000000,0.000000,3.000000,3.000000,3.000000,1492.247000,147543.000000
3.500000,-6.280000,7.630000,0.000000,0.000000,0.000000,86.750000,-15.625000,-19.000000,0.000000,0.000000,0.000000,0.132202,0.829346,0.541687,0.035156,77.000000,0.000000,3.000000,3.000000,3.000000,1492.257000,147544.000000
3.610000,-2.880000,6.280000,0.000000,0.000000,0.000000,65.750000,-24.187500,-17.750000,0.000000,0.000000,0.000000,0.128723,0.829346,0.542847,0.030273,77.000000,0.000000,3.000000,3.000000,3.000000,1492.267000,147545.000000
3.020000,-2.490000,5.030000,0.000000,0.000000,0.000000,52.250000,-25.875000,-15.687500,0.000000,0.000000,0.000000,0.126282,0.829224,0.543823,0.025879,77.000000,0.000000,3.000000,3.000000,3.000000,1492.277000,147546.000000
2.790000,-1.400000,4.670000,0.000000,0.000000,0.000000,37.062500,-23.062500,-15.812500,0.000000,0.000000,0.000000,0.124756,0.828979,0.544739,0.022400,77.000000,0.000000,3.000000,3.000000,3.000000,1492.287000,147547.000000
3.000000,-0.120000,2.520000,0.000000,0.000000,0.000000,28.750000,-10.625000,-10.750000,0.000000,0.000000,0.000000,0.123291,0.828796,0.545471,0.020203,77.000000,0.000000,3.000000,3.000000,3.000000,1492.298000,147548.000000
3.490000,0.740000,0.810000,0.000000,0.000000,0.000000,28.187500,-1.500000,-1.500000,0.000000,0.000000,0.000000,0.121399,0.828979,0.545593,0.018799,77.000000,0.000000,3.000000,3.000000,3.000000,1492.308000,147549.000000
3.350000,0.760000,-0.260000,0.000000,0.000000,0.000000,40.437500,-15.125000,5.062500,0.000000,0.000000,0.000000,0.119263,0.829651,0.545105,0.015930,77.000000,0.000000,3.000000,3.000000,3.000000,1492.318000,147550.000000
3.370000,0.390000,-0.940000,0.000000,0.000000,0.000000,54.625000,-39.062500,10.812500,0.000000,0.000000,0.000000,0.117188,0.830750,0.544067,0.010742,77.000000,0.000000,3.000000,3.000000,3.000000,1492.328000,147551.000000
1.650000,-0.440000,-0.860000,0.000000,0.000000,0.000000,62.312500,-57.062500,15.187500,0.000000,0.000000,0.000000,0.115417,0.832092,0.542480,0.004028,77.000000,0.000000,3.000000,3.000000,3.000000,1492.338000,147552.000000
1.040000,-1.140000,-0.510000,0.000000,0.000000,0.000000,56.750000,-61.375000,14.750000,0.000000,0.000000,0.000000,0.114258,0.833313,0.540833,-0.002747,77.000000,0.000000,3.000000,3.000000,3.000000,1492.348000,147553.000000
-0.090000,-2.210000,-0.110000,0.000000,0.000000,0.000000,37.875000,-50.000000,9.125000,0.000000,0.000000,0.000000,0.113831,0.834106,0.539673,-0.007874,77.000000,0.000000,3.000000,3.000000,3.000000,1492.358000,147554.000000
-0.240000,-2.520000,0.050000,0.000000,0.000000,0.000000,7.750000,-27.187500,-4.000000,0.000000,0.000000,0.000000,0.114563,0.833984,0.539673,-0.010193,77.000000,0.000000,3.000000,3.000000,3.000000,1492.368000,147555.000000
0.190000,-1.610000,0.030000,0.000000,0.000000,0.000000,-16.687500,-9.687500,-13.687500,0.000000,0.000000,0.000000,0.116150,0.833191,0.540588,-0.010254,77.000000,0.000000,3.000000,3.000000,3.000000,1492.378000,147556.000000
0.360000,-1.370000,-0.160000,0.000000,0.000000,0.000000,-23.750000,-7.562500,-12.062500,0.000000,0.000000,0.000000,0.118164,0.832397,0.541382,-0.009827,77.000000,0.000000,3.000000,3.000000,3.000000,1492.388000,147557.000000
0.170000,-1.100000,-0.360000,0.000000,0.000000,0.000000,-18.312500,-17.875000,-3.250000,0.000000,0.000000,0.000000,0.120239,0.832031,0.541443,-0.010254,77.000000,0.000000,3.000000,3.000000,3.000000,1492.398000,147558.000000
-0.310000,-1.460000,-0.040000,0.000000,0.000000,0.000000,-11.312500,-31.000000,3.187500,0.000000,0.000000,0.000000,0.122498,0.832031,0.540894,-0.011902,77.000000,0.000000,3.000000,3.000000,3.000000,1492.408000,147559.000000
-0.340000,-0.830000,0.240000,0.000000,0.000000,0.000000,-12.875000,-40.125000,5.875000,0.000000,0.000000,0.000000,0.125244,0.832092,0.540100,-0.014099,77.000000,0.000000,3.000000,3.000000,3.000000,1492.418000,147560.000000
-0.280000,-0.190000,0.670000,0.000000,0.000000,0.000000,-16.375000,-43.500000,3.687500,0.000000,0.000000,0.000000,0.128357,0.832031,0.539368,-0.016357,77.000000,0.000000,3.000000,3.000000,3.000000,1492.428000,147561.000000
-0.510000,0.730000,0.820000,0.000000,0.000000,0.000000,-11.937500,-38.250000,-0.812500,0.000000,0.000000,0.000000,0.130981,0.831848,0.539062,-0.018494,77.000000,0.000000,3.000000,3.000000,3.000000,1492.438000,147562.000000
-0.320000,-0.010000,0.140000,0.000000,0.000000,0.000000,-6.000000,-29.500000,-3.125000,0.000000,0.000000,0.000000,0.132751,0.831543,0.538940,-0.020325,77.000000,0.000000,3.000000,3.000000,3.000000,1492.448000,147563.000000
-0.140000,0.460000,-0.300000,0.000000,0.000000,0.000000,-5.562500,-27.562500,-5.812500,0.000000,0.000000,0.000000,0.134338,0.831177,0.539062,-0.022095,77.000000,0.000000,3.000000,3.000000,3.000000,1492.458000,147564.000000
-0.030000,0.200000,-0.510000,0.000000,0.000000,0.000000,1.375000,-32.625000,-8.625000,0.000000,0.000000,0.000000,0.135742,0.830750,0.539307,-0.024536,77.000000,0.000000,3.000000,3.000000,3.000000,1492.468000,147565.000000
0.120000,-0.700000,-0.610000,0.000000,0.000000,0.000000,8.500000,-39.812500,-8.937500,0.000000,0.000000,0.000000,0.136963,0.830322,0.539429,-0.027832,77.000000,0.000000,3.000000,3.000000,3.000000,1492.478000,147566.000000
0.180000,-1.280000,-0.670000,0.000000,0.000000,0.000000,15.125000,-46.250000,-9.312500,0.000000,0.000000,0.000000,0.137939,0.829956,0.539490,-0.031860,77.000000,0.000000,3.000000,3.000000,3.000000,1492.488000,147567.000000
0.180000,-1.710000,-0.710000,0.000000,0.000000,0.000000,20.750000,-51.875000,-11.125000,0.000000,0.000000,0.000000,0.138855,0.829590,0.539612,-0.036560,77.000000,0.000000,3.000000,3.000000,3.000000,1492.498000,147568.000000
0.670000,-2.230000,-0.650000,0.000000,0.000000,0.000000,23.875000,-55.250000,-13.125000,0.000000,0.000000,0.000000,0.139648,0.829041,0.539795,-0.041687,77.000000,0.000000,3.000000,3.000000,3.000000,1492.508000,147569.000000
1.330000,-3.380000,0.050000,0.000000,0.000000,0.000000,23.250000,-56.250000,-12.562500,0.000000,0.000000,0.000000,0.140503,0.828552,0.539978,-0.046875,77.000000,0.000000,3.000000,3.000000,3.000000,1492.518000,147570.000000
1.830000,-4.830000,0.780000,0.000000,0.000000,0.000000,21.062500,-58.937500,-9.437500,0.000000,0.000000,0.000000,0.141724,0.828125,0.539856,-0.052063,77.000000,0.000000,3.000000,3.000000,3.000000,1492.528000,147571.000000
2.600000,-5.600000,1.670000,0.000000,0.000000,0.000000,17.000000,-64.875000,-5.500000,0.000000,0.000000,0.000000,0.143433,0.827759,0.539368,-0.057434,77.000000,0.000000,3.000000,3.000000,3.000000,1492.538000,147572.000000
